09/04/2022 20:29:53	GET	http://localhost:3000	/api/v1
09/04/2022 20:30:54	GET	http://localhost:3000	/api/v1
09/04/2022 20:30:56	GET	http://localhost:3000	/api/v1
09/04/2022 20:31:05	GET	http://localhost:3000	/api/v1
09/04/2022 20:31:32	GET	http://localhost:3000	/api/v1
09/04/2022 20:31:36	GET	http://localhost:3000	/api/v1
09/04/2022 20:31:38	GET	http://localhost:3000	/api/v1
09/04/2022 20:31:49	OPTIONS	http://localhost:3000	/api/v1
09/04/2022 20:31:49	POST	http://localhost:3000	/api/v1
09/04/2022 20:32:06	GET	http://localhost:3000	/api/v1
09/04/2022 20:32:16	GET	http://localhost:3000	/api/v1
09/04/2022 20:32:21	GET	http://localhost:3000	/api/v1
09/04/2022 20:36:48	GET	http://localhost:3000	/api/v1
09/04/2022 20:36:55	GET	http://localhost:3000	/api/v1
09/04/2022 20:37:01	GET	http://localhost:3000	/api/v1
09/04/2022 20:37:09	OPTIONS	http://localhost:3000	/api/v1
09/04/2022 20:37:09	POST	http://localhost:3000	/api/v1
09/04/2022 20:37:24	GET	http://localhost:3000	/api/v1
09/04/2022 20:37:28	GET	http://localhost:3000	/api/v1
09/04/2022 20:38:36	GET	http://localhost:3000	/api/v1
09/04/2022 20:38:37	GET	http://localhost:3000	/api/v1
09/04/2022 20:38:45	GET	http://localhost:3000	/api/v1
09/04/2022 20:38:47	GET	http://localhost:3000	/api/v1
09/04/2022 20:39:21	GET	http://localhost:3000	/api/v1
09/04/2022 20:39:32	GET	http://localhost:3000	/api/v1
09/04/2022 20:39:35	GET	http://localhost:3000	/api/v1
09/04/2022 20:39:42	GET	http://localhost:3000	/api/v1
09/04/2022 20:41:22	GET	http://localhost:3000	/api/v1
09/04/2022 20:41:28	GET	http://localhost:3000	/api/v1
09/04/2022 20:41:31	GET	http://localhost:3000	/api/v1
09/04/2022 20:42:08	GET	http://localhost:3000	/api/v1
09/04/2022 20:42:32	GET	http://localhost:3000	/api/v1
09/04/2022 20:42:38	GET	http://localhost:3000	/api/v1
09/04/2022 20:42:48	GET	http://localhost:3000	/api/v1
09/04/2022 20:43:12	GET	http://localhost:3000	/api/v1
09/04/2022 20:43:28	GET	http://localhost:3000	/api/v1
09/04/2022 20:43:48	GET	undefined	/
09/04/2022 20:43:52	GET	http://localhost:3000	/api/v1
09/04/2022 20:44:36	GET	http://localhost:3000	/api/v1
09/04/2022 20:44:36	GET	http://localhost:3000	/api/v1
09/04/2022 20:44:42	GET	http://localhost:3000	/api/v1
09/04/2022 20:44:46	GET	undefined	/api/v1
09/04/2022 20:44:49	GET	http://localhost:3000	/api/v1
09/04/2022 20:44:53	GET	http://localhost:3000	/api/v1
09/04/2022 20:44:57	GET	http://localhost:3000	/api/v1
09/04/2022 20:45:43	GET	http://localhost:3000	/api/v1
09/04/2022 20:46:21	GET	http://localhost:3000	/api/v1
09/04/2022 20:46:31	OPTIONS	http://localhost:3000	/api/v1
09/04/2022 20:46:31	POST	http://localhost:3000	/api/v1
